Fichier,ID_Paragraphe,Présence,1er Mot (Entrée),1er Mot (Sortie),Dernier Mot (Entrée),Dernier Mot (Sortie),Nb mots (Entrée),Nb mots (Sortie),Nb mots Identique,Nb balises (Entrée),Nb balises (Sortie),Nb balises Identique
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p82,OK,nkl.07can176/e4963d817ad50897f916f88b6b9f03a447883f7f10.34847/,nkl.07can176/e4963d817ad50897f916f88b6b9f03a447883f7f10.34847/,nkl.07can176/e4963d817ad50897f916f88b6b9f03a447883f7f10.34847/,nkl.07can176/e4963d817ad50897f916f88b6b9f03a447883f7f10.34847/,1,1,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p475,OK,CH_BO_06.,CH_BO_06.,v°..,v°..,31,31,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p398,OK,(En,(En,trugillo.,trugillo.,9,9,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p497,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p509,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p303,OK,CH_BO_04+,CH_BO_04+,.,.,36,36,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p837,OK,(En,(En,gines,gines,11,11,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p210,OK,CH_BO_02b-6-,CH_BO_02b-6-,CH_BO_02b-6-,CH_BO_02b-6-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p722,OK,Las,Las,años.,años.,41,41,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p781,OK,CH_BO_11,CH_BO_11,CH_BO_11,CH_BO_11,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p521,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p300,OK,CH_BO_04+,CH_BO_04+,CH_BO_05,CH_BO_05,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p286,OK,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/cec97b4445183fe404d21d05d607c46c2ceaa7c9,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/cec97b4445183fe404d21d05d607c46c2ceaa7c9,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/cec97b4445183fe404d21d05d607c46c2ceaa7c9,https://api.nakala.fr/embed/10.34847/nkl.a3d8c944/cec97b4445183fe404d21d05d607c46c2ceaa7c9,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p357,OK,CH_BO_04-7-,CH_BO_04-7-,CH_BO_04-7-,CH_BO_04-7-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p287,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p714,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p247,OK,En,En,apostoli,apostoli,203,203,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p528,OK,CH_BO_06-18-,CH_BO_06-18-,CH_BO_06-18-,CH_BO_06-18-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p715,OK,(En,(En,maldonado.,maldonado.,25,25,Oui,10,10,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p753,OK,CH_AO_10.,CH_AO_10.,v°..,v°..,91,91,Oui,25,25,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p769,OK,https://api.nakala.fr/embed/10.34847/nkl.084785ct/eb38313cc613d00e7059703c0d762a888af34a98,https://api.nakala.fr/embed/10.34847/nkl.084785ct/eb38313cc613d00e7059703c0d762a888af34a98,https://api.nakala.fr/embed/10.34847/nkl.084785ct/eb38313cc613d00e7059703c0d762a888af34a98,https://api.nakala.fr/embed/10.34847/nkl.084785ct/eb38313cc613d00e7059703c0d762a888af34a98,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p285,OK,CH_BO_03-4-,CH_BO_03-4-,CH_BO_03-4-,CH_BO_03-4-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p204,OK,CH_BO_02b-3-,CH_BO_02b-3-,CH_BO_02b-3-,CH_BO_02b-3-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p667,OK,CH_BO_09-10-3-,CH_BO_09-10-3-,CH_BO_09-10-3-,CH_BO_09-10-3-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p683,OK,10.34847/nkl.b895ews2/682e1ee07200b25a7cab09b99db63fadd154d11a,10.34847/nkl.b895ews2/682e1ee07200b25a7cab09b99db63fadd154d11a,10.34847/nkl.b895ews2/682e1ee07200b25a7cab09b99db63fadd154d11a,10.34847/nkl.b895ews2/682e1ee07200b25a7cab09b99db63fadd154d11a,1,1,Oui,2,1,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p613,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p333,OK,CH_BO_04.,CH_BO_04.,E.7.K.1.26..,E.7.K.1.26..,123,123,Oui,27,28,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p901,OK,CH_BO_13.,CH_BO_13.,Valenciano..,Valenciano..,60,60,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p835,OK,(firmado),(firmado),notario.,notario.,6,6,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p782,OK,",",",",Pedro,Pedro,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p411,OK,CH_BO_05.,CH_BO_05.,v°..,v°..,75,75,Oui,26,25,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p544,OK,CH_BO_07.,CH_BO_07.,473..,473..,23,23,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p846,OK,Deux,Deux,1490.,1490.,23,23,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p504,OK,CH_BO_06-6-,CH_BO_06-6-,CH_BO_06-6-,CH_BO_06-6-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p679,OK,CH_BO_09-10-8-,CH_BO_09-10-8-,CH_BO_09-10-8-,CH_BO_09-10-8-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p854,OK,CH_BO_12.,CH_BO_12.,r°..,r°..,108,108,Oui,31,31,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p864,OK,CH_BO_12.,CH_BO_12.,mod.)..,mod.)..,136,136,Oui,36,36,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p246,OK,Diego,Diego,carpintero,carpintero,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p770,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p576,OK,Las,Las,iglesia.,iglesia.,38,38,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p321,OK,CH_BO_04+,CH_BO_04+,v°.,v°.,48,48,Oui,10,10,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p483,OK,CH_BO_06b.,CH_BO_06b.,v°..,v°..,90,90,Oui,25,23,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p296,OK,[côté,[côté,v°/,v°/,57,57,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p709,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p299,OK,fallose,fallose,apostolico.,apostolico.,413,413,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p179,OK,(En,(En,Alvarez.,Alvarez.,9,9,Oui,7,7,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p665,OK,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/522e26a5e68a0b928137d3f32f5f9c9cefd06ebf,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/522e26a5e68a0b928137d3f32f5f9c9cefd06ebf,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/522e26a5e68a0b928137d3f32f5f9c9cefd06ebf,https://api.nakala.fr/embed/10.34847/nkl.fdcfcx7f/522e26a5e68a0b928137d3f32f5f9c9cefd06ebf,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p798,OK,CH_BO_11.,CH_BO_11.,r°..,r°..,60,60,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p738,OK,CH_AO_10.,CH_AO_10.,r°..,r°..,84,84,Oui,21,21,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p538,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p678,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p141,OK,CH_BO_02.,CH_BO_02.,v°..,v°..,27,27,Oui,6,6,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p615,OK,el,el,Vaca,Vaca,4,4,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p800,OK,CH_BO_11.,CH_BO_11.,v°..,v°..,48,48,Oui,15,15,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p132,OK,Item,Item,capellan.,capellan.,182,182,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p3,OK,Avant,Avant,d'identifier.,d'identifier.,25,25,Oui,6,6,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p444,OK,Las,Las,Años.,Años.,34,34,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p433,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p832,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p294,OK,(firmado),(firmado),notario.,notario.,5,5,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p645,OK,"CH_BO_10,","CH_BO_10,",Pedro..,Pedro..,24,24,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p506,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p759,OK,CH_AO_10.,CH_AO_10.,r°..,r°..,60,60,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p434,OK,CH_BO_05-6-,CH_BO_05-6-,CH_BO_05-6-,CH_BO_05-6-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p400,OK,[côté,[côté,iglesia.,iglesia.,43,43,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p636,OK,CH_BO_09.,CH_BO_09.,v°..,v°..,59,59,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p755,OK,CH_AO_10.,CH_AO_10.,v°..,v°..,83,83,Oui,27,27,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p556,OK,CH_BO_07.,CH_BO_07.,v°..,v°..,40,40,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p102,OK,CH_BO_01,CH_BO_01,v°.,v°.,89,89,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p517,OK,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0a45db9b1d3fa1fe46c63db3c9f73428966a7761,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0a45db9b1d3fa1fe46c63db3c9f73428966a7761,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0a45db9b1d3fa1fe46c63db3c9f73428966a7761,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/0a45db9b1d3fa1fe46c63db3c9f73428966a7761,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p905,OK,CH_BO_13.,CH_BO_13.,Atocha..,Atocha..,75,75,Oui,14,14,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p720,OK,En,En,portal.,portal.,200,200,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p757,OK,CH_AO_10.,CH_AO_10.,Canónigos..,Canónigos..,67,67,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p116,OK,CH_BO_01b-3-,CH_BO_01b-3-,10.34847/nkl.1db45e18/7772187a0cba2937c68f1a4af3c01b54a44b89d4,10.34847/nkl.1db45e18/7772187a0cba2937c68f1a4af3c01b54a44b89d4,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p508,OK,10.34847/nkl.fafcn59z/3653a85f42b4c3c1532a45e12d500c92ca8954e6,10.34847/nkl.fafcn59z/3653a85f42b4c3c1532a45e12d500c92ca8954e6,10.34847/nkl.fafcn59z/3653a85f42b4c3c1532a45e12d500c92ca8954e6,10.34847/nkl.fafcn59z/3653a85f42b4c3c1532a45e12d500c92ca8954e6,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p143,OK,CH_BO_02,CH_BO_02,r°..,r°..,124,124,Oui,33,33,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p839,OK,Las,Las,Pedro.,Pedro.,50,50,Oui,5,5,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p461,OK,CH_BO_06.,CH_BO_06.,v°..,v°..,36,36,Oui,11,11,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p136,OK,En,En,e,e,57,57,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p766,OK,https://api.nakala.fr/embed/10.34847/nkl.084785ct/0168cd4cbc98cf80ea47e65d73981243892e8c68,https://api.nakala.fr/embed/10.34847/nkl.084785ct/0168cd4cbc98cf80ea47e65d73981243892e8c68,https://api.nakala.fr/embed/10.34847/nkl.084785ct/0168cd4cbc98cf80ea47e65d73981243892e8c68,https://api.nakala.fr/embed/10.34847/nkl.084785ct/0168cd4cbc98cf80ea47e65d73981243892e8c68,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p566,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p632,OK,CH_BO_09.,CH_BO_09.,v°..,v°..,61,61,Oui,21,21,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p567,OK,CH_BO_07-1-,CH_BO_07-1-,CH_BO_07-1-,CH_BO_07-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p518,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p878,OK,En,En,eglesia.,eglesia.,79,79,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p61,OK,nkl.07can176/2a1a430d7dd738eb233cd4e82f4cfb5156aa3dbb10.34847/,nkl.07can176/2a1a430d7dd738eb233cd4e82f4cfb5156aa3dbb10.34847/,nkl.07can176/2a1a430d7dd738eb233cd4e82f4cfb5156aa3dbb10.34847/,nkl.07can176/2a1a430d7dd738eb233cd4e82f4cfb5156aa3dbb10.34847/,1,1,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p447,OK,(En,(En,valençiano,valençiano,17,17,Oui,8,8,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p119,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p186,OK,CH_BO_02b.,CH_BO_02b.,.,.,125,125,Oui,25,25,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p80,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p842,OK,OF,OF,356,356,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p428,OK,CH_BO_05-4-,CH_BO_05-4-,CH_BO_05-4-,CH_BO_05-4-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p442,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p479,OK,CH_BO_06.,CH_BO_06.,v°..,v°..,65,65,Oui,21,21,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p58,OK,https://api.nakala.fr/embed/10.34847/nkl.07can176/9d89c746a49f3f0a4dfa42d8789bd3e768d3f3d7,https://api.nakala.fr/embed/10.34847/nkl.07can176/9d89c746a49f3f0a4dfa42d8789bd3e768d3f3d7,https://api.nakala.fr/embed/10.34847/nkl.07can176/9d89c746a49f3f0a4dfa42d8789bd3e768d3f3d7,https://api.nakala.fr/embed/10.34847/nkl.07can176/9d89c746a49f3f0a4dfa42d8789bd3e768d3f3d7,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p72,OK,CH_BO_01a-8-,CH_BO_01a-8-,CH_BO_01a-8-,CH_BO_01a-8-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p337,OK,CH_BO_04.,CH_BO_04.,v°..,v°..,127,127,Oui,34,34,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p118,OK,CH_BO_01b-4-,CH_BO_01b-4-,10.34847/nkl.1db45e18/7d00900bbb45d7b124a41665e1577e02ebde1ba3,10.34847/nkl.1db45e18/7d00900bbb45d7b124a41665e1577e02ebde1ba3,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p776,OK,(En,(En,1492),1492),18,18,Oui,6,6,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p445,OK,En,En,capellan.,capellan.,225,225,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p593,OK,CH_BO_08.,CH_BO_08.,r°..,r°..,93,93,Oui,25,23,Non
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p288,OK,CH_BO_03-5-,CH_BO_03-5-,CH_BO_03-5-,CH_BO_03-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p65,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p352,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/074b0f4618d9be4dabbd018cc74f206a92fbf6c7,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/074b0f4618d9be4dabbd018cc74f206a92fbf6c7,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/074b0f4618d9be4dabbd018cc74f206a92fbf6c7,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/074b0f4618d9be4dabbd018cc74f206a92fbf6c7,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p564,OK,CH_BO_07-1-,CH_BO_07-1-,CH_BO_07-1-,CH_BO_07-1-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p389,OK,©,©,EscribanoChauvigné,EscribanoChauvigné,6,6,Oui,4,4,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p156,OK,CH_BO_02a.,CH_BO_02a.,1428.,1428.,43,43,Oui,9,9,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p673,OK,CH_BO_09-10-5-,CH_BO_09-10-5-,CH_BO_09-10-5-,CH_BO_09-10-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p572,OK,En,En,doss.,doss.,171,171,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p490,OK,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/13ad6a78e3fef0b4c50f1f9b66fcd1d17c3534e9,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/13ad6a78e3fef0b4c50f1f9b66fcd1d17c3534e9,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/13ad6a78e3fef0b4c50f1f9b66fcd1d17c3534e9,https://api.nakala.fr/embed/10.34847/nkl.fafcn59z/13ad6a78e3fef0b4c50f1f9b66fcd1d17c3534e9,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p293,OK,Et,Et,capellan.,capellan.,244,244,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p50,OK,CH_BO_01.,CH_BO_01.,r°..,r°..,48,48,Oui,17,17,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p345,OK,CH_BO_04-3-,CH_BO_04-3-,CH_BO_04-3-,CH_BO_04-3-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p87,OK,CH_BO_01a-14-,CH_BO_01a-14-,CH_BO_01a-14-,CH_BO_01a-14-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p195,OK,CH_BO_02b.,CH_BO_02b.,r°..,r°..,176,176,Oui,35,35,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p89,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p29,OK,CH_BO_01.,CH_BO_01.,r°..,r°..,160,160,Oui,48,48,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p207,OK,CH_BO_02b-5-,CH_BO_02b-5-,CH_BO_02b-5-,CH_BO_02b-5-,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p876,OK,OF,OF,356bis,356bis,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p658,OK,CH_BO_10.,CH_BO_10.,GeorgeMaldonado..,GeorgeMaldonado..,38,38,Oui,13,13,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p373,OK,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/f30915d5aa63fe73da187bdb43cf3ab0f8146f0c,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/f30915d5aa63fe73da187bdb43cf3ab0f8146f0c,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/f30915d5aa63fe73da187bdb43cf3ab0f8146f0c,https://api.nakala.fr/embed/10.34847/nkl.de90nzaf/f30915d5aa63fe73da187bdb43cf3ab0f8146f0c,1,1,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p619,OK,",",",",Pedro,Pedro,5,5,Oui,2,2,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p281,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p199,OK,CH_BO_02b-1-,CH_BO_02b-1-,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/dc07204f7ab28d27fae52f057ff908bad8e901f6,https://api.nakala.fr/embed/10.34847/nkl.d3f4hp3v/dc07204f7ab28d27fae52f057ff908bad8e901f6,2,2,Oui,1,1,Oui
semtags_2combiné_T2 clj. San Pedro_clean_updated_person_updated_place_corrSara.xml,p696,OK,©,©,J.Passini,J.Passini,2,2,Oui,1,1,Oui
